Date,Day of Week,Weekend,Holiday,Internal Events,Offline Job Count,Network Down,Employees Count,Social Media Count,Guest Count,Mobile Usage Count,Total Swipe Hours,total_usage
2018-07-10,2,0,0,0,87,0,1109,523,4,111,9013.6140984917,14085.350469066942
2018-07-11,3,0,0,0,105,5,1099,545,4,137,8932.5949651127,9130.073774592409
2018-07-12,4,0,0,0,80,4,1103,582,3,117,8957.8545667742,10156.564024148674
2018-07-13,5,0,0,0,100,1,1095,507,2,96,8885.891208381,12868.381301380854
2018-07-14,6,1,1,0,15,1,21,18,0,0,170.1401800959,282.61439377916093
2018-07-15,7,1,1,0,18,1,43,12,0,0,348.3822735297,496.945491842425
2018-07-16,1,0,0,0,107,4,1018,561,5,124,8283.4880364328,9533.662779416438
2018-07-17,2,0,0,0,101,1,1189,607,0,156,9633.1749587635,14236.996093757381
2018-07-18,3,0,0,0,118,3,1107,587,6,158,9011.706375196,11382.939354329645
2018-07-19,4,0,0,0,99,0,1120,595,6,166,9117.0312485887,14559.91137883038
2018-07-20,5,0,0,1,89,1,1162,647,6,116,9457.311608780501,8130.649180437908
2018-07-21,6,1,1,0,31,0,52,19,0,0,421.2994935708,673.7338370981732
2018-07-22,7,1,1,0,25,0,33,19,0,0,267.3631401507,453.13769742500796
2018-07-23,1,0,0,0,114,5,1171,660,3,159,9508.784673751501,9961.614869120327
2018-07-24,2,0,0,0,89,1,1080,641,3,99,8771.5105600025,13043.462021328298
2018-07-25,3,0,0,0,87,1,1128,581,3,117,9160.402400221701,13429.434940203746
2018-07-26,4,0,0,0,85,1,1093,686,6,96,8898.2795884654,13281.828606175335
2018-07-27,5,0,1,0,31,1,4,0,0,0,32.4076533516,88.79106901540088
2018-07-28,6,1,1,0,33,1,47,17,0,0,380.78992688129995,573.4799987029581
2018-07-29,7,1,1,0,25,1,58,20,0,0,469.9109735982,680.9385208415214
2018-07-30,1,0,0,0,87,1,1089,614,2,152,8837.2797283536,13205.763458132029
2018-07-31,2,0,0,0,113,5,1006,558,3,97,8171.9689729979,8452.695106868783
2018-08-01,3,0,0,0,103,5,1020,566,0,94,8263.9516046583,8533.617077717752
2018-08-02,4,0,0,0,115,5,1034,646,3,102,8398.8225464591,8873.189126583215
2018-08-03,5,0,0,0,98,5,1071,691,7,123,8727.185546721601,9269.41301654989
2018-08-04,6,1,1,0,29,0,43,11,0,0,348.3822735297,550.5638604301314
2018-08-05,7,1,1,0,33,1,39,19,0,0,315.9746201781,496.77440923140955
2018-08-06,1,0,0,0,111,1,1193,567,1,136,9672.7306638052,14141.801485362443
2018-08-07,2,0,0,0,107,1,1194,608,0,159,9673.684525453,14307.953248919603
2018-08-08,3,0,0,0,91,3,1195,643,4,149,9710.3786455511,12190.31911549114
2018-08-09,4,0,0,0,107,2,1119,571,4,168,9094.6332318707,12466.365780744114
2018-08-10,5,0,0,0,100,1,1013,550,5,132,8242.978469743299,12243.28151171309
2018-08-11,6,1,1,0,15,0,27,10,0,0,218.7516601233,348.46435069741983
2018-08-12,7,1,1,0,21,0,37,16,0,0,299.7707935023,483.947363588682
2018-08-13,1,0,0,0,119,4,1034,548,1,109,8384.526443079,9588.881643201621
2018-08-14,2,0,0,0,119,4,1095,623,1,121,8878.7431566909,10265.204795851607
2018-08-15,3,0,1,0,35,1,1,0,0,0,8.1019133379,64.339323916536
2018-08-16,4,0,0,1,118,1,1143,621,1,93,9267.6349969101,7936.89094794647
2018-08-17,5,0,1,0,15,0,4,0,0,0,32.4076533516,67.68503237727865
2018-08-18,6,1,1,0,29,1,29,12,0,0,234.9554867991,370.9810079469055
2018-08-19,7,1,1,0,19,1,21,14,0,0,170.1401800959,278.8106270395089
2018-08-20,1,0,0,0,87,2,1188,634,0,127,9625.0730454256,13113.71231526983
2018-08-21,2,0,0,0,110,5,1181,696,3,85,9589.8038071305,9910.839124274102
2018-08-22,3,0,1,0,21,0,2,0,0,0,16.2038266758,54.71998462703412
2018-08-23,4,0,0,0,117,2,1181,636,2,103,9582.6557554404,13040.050421480228
2018-08-24,5,0,0,0,101,2,1168,577,5,158,9498.7750371179,12903.373125991386
2018-08-25,6,1,1,0,24,0,57,16,0,0,461.8090602603,711.0260271369696
2018-08-26,7,1,1,0,32,0,40,20,0,0,324.076533516,544.314201399736
2018-08-27,1,0,0,0,99,5,1001,685,5,106,8145.7555096885,8744.712128683903
2018-08-28,2,0,0,0,83,1,1161,699,5,128,9442.0616437526,14089.740925573897
2018-08-29,3,0,0,0,107,5,1062,536,3,123,8625.676119920301,8827.025510909212
2018-08-30,4,0,0,0,103,0,1179,700,1,110,9559.303877074599,15320.44542984219
2018-08-31,5,0,0,0,105,4,1129,683,1,101,9154.2082101795,10593.746013424647
2018-09-01,6,1,1,0,34,1,41,20,0,0,332.17844685389997,521.2434169856282
2018-09-02,7,1,1,0,20,0,49,14,0,0,396.9937535571,610.8695784586215
2018-09-03,1,0,1,0,29,0,4,0,0,0,32.4076533516,89.33574038746585
2018-09-04,2,0,0,0,80,0,1110,582,1,140,9000.2718567594,14303.946321840214
2018-09-05,3,0,0,0,100,0,1023,641,7,127,8338.2937065024,13494.48161705283
2018-09-06,4,0,0,0,97,3,1130,629,1,126,9162.3101235174,11549.278916058078
2018-09-07,5,0,0,0,94,4,1107,698,7,108,9018.8544268861,10483.529876229846
2018-09-08,6,1,1,0,29,0,53,14,0,0,429.40140690870004,669.2757359743914
2018-09-09,7,1,1,0,27,1,42,17,0,0,340.2803601918,513.1383543861092
2018-09-10,1,0,0,0,119,5,1087,591,7,95,8856.816160128,9081.576943267268
2018-09-11,2,0,0,0,86,5,1059,617,3,80,8601.3703799066,8860.756473064937
2018-09-12,3,0,0,0,89,3,1108,617,2,84,8991.2160817737,11211.130331236645
2018-09-13,4,0,1,0,27,0,5,0,0,0,40.5095666895,97.36474340617289
2018-09-14,5,0,0,0,111,4,1133,563,2,153,9193.7639152212,10476.49309360274
2018-09-15,6,1,1,0,33,1,50,19,0,0,405.095666895,609.1125020331577
2018-09-16,7,1,1,0,18,0,49,18,0,0,396.9937535571,617.7663034854431
2018-09-17,1,0,0,0,104,0,1004,507,7,132,8184.3573530823,12968.226027824925
2018-09-18,2,0,0,0,106,3,1168,700,4,87,9491.6269854278,11961.464474861461
2018-09-19,3,0,0,1,93,2,1136,523,1,121,9210.921603544799,6659.728595262625
2018-09-20,4,0,0,0,97,2,1155,560,2,155,9372.006008655,12718.148607552379
2018-09-21,5,0,1,0,17,0,4,0,0,0,32.4076533516,70.77799066444824
2018-09-22,6,1,1,0,31,0,54,14,0,0,437.5033202466,683.4906555674376
2018-09-23,7,1,1,0,33,0,39,11,0,0,315.9746201781,512.261931780964
2018-09-24,1,0,0,0,80,5,1016,621,2,132,8245.8400546869,8716.951281983684
2018-09-25,2,0,0,0,82,0,1107,536,3,122,8990.2622201258,14115.099133712274
2018-09-26,3,0,0,0,103,0,1054,670,5,139,8575.1569165972,13943.783783345038
2018-09-27,4,0,0,0,116,2,1159,636,6,162,9433.0058687668,13003.521761620008
2018-09-28,5,0,0,0,82,1,1100,598,6,87,8954.9929818307,13104.54974302364
2018-09-29,6,1,1,0,27,1,43,17,0,0,348.3822735297,523.3509082771772
2018-09-30,7,1,1,0,34,0,38,20,0,0,307.8727068402,525.1632370751523
2018-10-01,1,0,0,0,105,2,1116,538,3,143,9063.1794401669,12282.789927689828
2018-10-02,2,0,1,0,15,0,1,0,0,0,8.1019133379,34.31914845964865
2018-10-03,3,0,0,0,102,0,1123,575,5,116,9134.1889369124,14410.158965470308
2018-10-04,4,0,0,1,108,1,1034,595,6,138,8420.266701529301,7423.456321344222
2018-10-05,5,0,0,0,90,2,1079,632,2,124,8756.2605949746,12096.211490829084
2018-10-06,6,1,1,0,17,0,23,18,0,0,186.34400677169998,327.0488303890652
2018-10-07,7,1,1,0,28,1,23,15,0,0,186.34400677169998,315.651467942406
2018-10-08,1,0,0,0,90,4,1182,660,6,99,9619.349875538499,10916.904753762818
2018-10-09,2,0,0,0,87,2,1040,672,5,107,8461.7301298666,11790.167117440484
2018-10-10,3,0,0,0,93,2,1023,621,6,145,8331.1456548124,11619.260998023214
2018-10-11,4,0,0,0,90,0,1197,573,2,100,9712.2863688468,15158.811577063232
2018-10-12,5,0,0,0,83,5,1143,504,0,117,9260.4869452201,9218.801774124051
2018-10-13,6,1,1,0,35,0,60,19,0,0,486.114800274,768.8954441195257
2018-10-14,7,1,1,0,31,0,30,13,0,0,243.057400137,414.0661633978999
2018-10-15,1,0,0,0,85,5,1200,592,3,134,9743.7401605506,9869.964410201099
2018-10-16,2,0,1,0,16,0,3,0,0,0,24.3057400137,58.10955021498678
2018-10-17,3,0,1,0,21,1,4,0,0,0,32.4076533516,73.3262775795529
2018-10-18,4,0,1,0,29,1,3,0,0,0,24.3057400137,75.48555683716327
2018-10-19,5,0,1,0,31,1,3,0,0,0,24.3057400137,78.57851512433287
2018-10-20,6,1,1,0,35,1,48,10,0,0,388.8918402192,569.3035650817112
2018-10-21,7,1,1,0,17,0,47,17,0,0,380.78992688129995,591.4784809016073
2018-10-22,1,0,0,0,104,4,1181,501,6,155,9611.247962200601,10685.518898710132
2018-10-23,2,0,0,0,89,2,1058,611,0,135,8571.8243114986,11871.603792632817
2018-10-24,3,0,1,0,20,1,4,0,0,0,32.4076533516,71.77979843596809
2018-10-25,4,0,0,0,85,3,1110,651,2,132,9007.4199084495,11436.533641224063
2018-10-26,5,0,0,0,94,0,1113,650,1,148,9024.5775967731,14550.435770150869
2018-10-27,6,1,1,0,23,1,33,10,0,0,267.3631401507,397.5575069926732
2018-10-28,7,1,1,0,19,0,38,12,0,0,307.8727068402,481.98668329339785
2018-10-29,1,0,0,0,117,2,1164,700,3,107,9452.0712803862,13055.063802287494
2018-10-30,2,0,0,0,110,1,1188,678,6,160,9667.9613555659,14443.889758148343
2018-10-31,3,0,1,0,28,0,0,0,0,0,0.0,43.30141602037439
2018-11-01,4,0,0,0,89,3,1150,580,3,130,9338.6444936556,11598.24799927916
2018-11-02,5,0,0,0,92,4,1038,683,0,117,8409.7860447406,9933.35626694627
2018-11-03,6,1,1,0,22,0,40,13,0,0,324.076533516,511.3674641644034
2018-11-04,7,1,1,0,21,0,26,14,0,0,210.6497467854,356.6109475670431
2018-11-05,1,0,0,0,96,1,1185,541,6,143,9643.6556155522,14003.452224865152
2018-11-06,2,0,1,0,23,1,3,0,0,0,24.3057400137,66.20668197565448
2018-11-07,3,0,1,0,22,0,0,0,0,0,0.0,34.02254115886559
2018-11-08,4,0,1,0,24,0,3,0,0,0,24.3057400137,70.48138336366517
2018-11-09,5,0,1,0,19,1,5,0,0,0,40.5095666895,80.44587318345133
2018-11-10,6,1,1,0,32,0,55,15,0,0,445.60523358449996,698.6565168453969
2018-11-11,7,1,1,0,18,1,22,12,0,0,178.24209343380002,282.48186012999656
2018-11-12,1,0,0,0,95,0,1059,537,5,97,8615.6664832867,13541.211526299345
2018-11-13,2,0,1,0,35,0,1,0,0,0,8.1019133379,65.24873133134464
2018-11-14,3,0,0,1,102,1,1036,504,4,80,8422.174424825,7035.356817858972
2018-11-15,4,0,0,0,108,5,1078,616,3,112,8755.3067333267,9103.798113980096
2018-11-16,5,0,0,0,119,1,1146,632,3,132,9306.236840304,13830.707155175427
2018-11-17,6,1,1,0,30,1,40,11,0,0,324.076533516,482.36815906374073
2018-11-18,7,1,1,0,31,0,37,15,0,0,299.7707935023,496.9147341960322
2018-11-19,1,0,0,0,106,4,1129,540,0,122,9147.0601584895,10292.480126353823
2018-11-20,2,0,0,0,89,4,1121,682,4,140,9110.8370585465,10619.68889691694
2018-11-21,3,0,1,0,25,1,1,0,0,0,8.1019133379,48.87453248068802
2018-11-22,4,0,0,0,90,5,1021,644,2,133,8286.349621376401,8825.437403639771
2018-11-23,5,0,1,0,22,1,5,0,0,0,40.5095666895,85.08531061420572
2018-11-24,6,1,1,0,28,0,41,11,0,0,332.17844685389997,526.7734586747933
2018-11-25,7,1,1,0,18,1,27,14,0,0,218.7516601233,338.53947124233224
2018-11-26,1,0,0,0,80,3,1136,623,4,107,9232.365758615,11514.47556347997
2018-11-27,2,0,0,0,104,5,1037,664,13,147,8494.6088033734,9067.70573243851
2018-11-28,3,0,0,0,111,3,1034,522,3,82,8398.8225464591,10383.856960986936
2018-11-29,4,0,0,0,119,2,1129,628,4,120,9175.6523652497,12590.418542184167
2018-11-30,5,0,0,0,111,0,1070,638,2,160,8683.3433749335,14103.492707421945
2018-12-01,6,1,1,0,29,0,33,13,0,0,267.3631401507,444.3390890283604
2018-12-02,7,1,1,0,32,1,41,19,0,0,332.17844685389997,515.6530378699608
2018-12-03,1,0,1,0,22,0,1,0,0,0,8.1019133379,45.14450246474225
2018-12-04,2,0,0,0,114,2,1043,545,7,81,8500.3319732604,11477.317904095265
2018-12-05,3,0,0,0,103,3,1166,529,5,141,9482.5712104421,11661.612035795675
2018-12-06,4,0,0,0,91,0,1058,614,6,157,8614.7126216389,13881.074670408196
2018-12-07,5,0,0,0,115,0,1063,659,0,163,8612.333878188101,14087.373186555831
2018-12-08,6,1,1,0,21,1,46,17,0,0,372.68801354339996,544.7096950888726
2018-12-09,7,1,1,0,33,1,60,12,0,0,486.114800274,693.7560951443534
2018-12-10,1,0,1,0,19,0,1,0,0,0,8.1019133379,40.505065033987854
2018-12-11,2,0,0,0,109,0,1184,589,4,170,9621.2575988342,15278.0056531792
2018-12-12,3,0,0,0,101,5,1151,568,6,96,9368.1905620636,9417.293002612938
2018-12-13,4,0,0,0,100,1,1085,599,0,111,8790.5759716219,13031.593293061682
2018-12-14,5,0,0,0,94,4,1084,596,4,134,8811.066265044201,10119.486650424553
2018-12-15,6,1,1,0,24,1,27,17,0,0,218.7516601233,355.3106085893344
2018-12-16,7,1,1,0,22,0,48,13,0,0,388.8918402192,600.3431546114167
2018-12-17,1,0,0,0,85,5,1107,633,6,92,9011.706375196,9254.76090394477
2018-12-18,2,0,0,0,80,4,1185,599,7,119,9650.8036672423,10828.178704698323
2018-12-19,3,0,0,0,120,5,1019,567,5,153,8291.5899497707,8728.02457937375
2018-12-20,4,0,0,0,113,1,1142,554,0,145,9252.3850318822,13613.434176627961
2018-12-21,5,0,0,0,118,0,1049,573,6,100,8541.795401597801,13566.093991243144
2018-12-22,6,1,1,0,29,1,43,12,0,0,348.3822735297,513.9567624218578
2018-12-23,7,1,1,0,24,1,42,11,0,0,340.2803601918,493.51439198436805
2018-12-24,1,0,1,1,16,0,4,0,0,0,32.4076533516,49.201381577329826
2018-12-25,2,0,1,0,16,1,2,0,0,0,16.2038266758,45.16877407949284
2018-12-26,3,0,0,0,96,1,1008,524,3,165,8188.1727996737,12205.383238613405
2018-12-27,4,0,0,0,80,2,1039,551,6,92,8460.7762682188,11429.768064483867
2018-12-28,5,0,0,0,115,2,1169,589,5,107,9506.8769504558,12826.288500133005
2018-12-29,6,1,1,0,33,0,59,10,0,0,478.0128869361,732.2037370699994
2018-12-30,7,1,1,0,15,0,41,10,0,0,332.17844685389997,504.17180897969314
2018-12-31,1,0,1,0,24,0,0,0,0,0,0.0,37.115499446035194
2019-01-01,2,0,1,0,28,0,5,0,0,0,40.5095666895,98.9112225497577
2019-01-02,3,0,0,0,87,5,1104,574,1,95,8951.660376732,9086.360261385336
2019-01-03,4,0,0,0,93,0,1155,532,4,155,9386.3021120351,14747.78167170269
2019-01-04,5,0,0,0,102,2,1156,602,4,99,9394.404025373,12693.553779943193
2019-01-05,6,1,1,0,25,1,21,16,0,0,170.1401800959,293.0843435580133
2019-01-06,7,1,1,0,24,0,58,13,0,0,469.9109735982,714.655725957353
2019-01-07,1,0,0,0,120,1,1151,531,2,111,9339.5983553034,13571.742452120661
2019-01-08,2,0,0,0,101,3,1113,671,4,169,9046.0217518433,11641.545687198439
2019-01-09,3,0,0,0,80,0,1170,615,4,161,9507.8308121036,15118.028971223297
2019-01-10,4,0,0,0,83,0,1026,620,6,124,8355.4513948261,13438.485610256874
2019-01-11,5,0,0,0,86,4,1130,534,5,135,9190.9023302777,10301.767829517492
2019-01-12,6,1,1,0,32,1,31,16,0,0,251.15931347490002,406.0352364737872
2019-01-13,7,1,1,0,26,1,33,10,0,0,267.3631401507,402.1969444234276
2019-01-14,1,0,1,0,19,1,4,0,0,0,32.4076533516,70.23331929238329
2019-01-15,2,0,1,0,32,1,4,0,0,0,32.4076533516,90.33754815898568
2019-01-16,3,0,0,0,89,5,1115,573,3,124,9055.077526829,9242.7704712719
2019-01-17,4,0,0,0,102,3,1025,538,6,136,8347.3494814882,10488.002804273214
2019-01-18,5,0,0,1,86,3,1089,588,1,109,8830.1316766635,5586.524702768128
2019-01-19,6,1,1,0,35,0,44,10,0,0,356.48418686760004,568.467275769019
2019-01-20,7,1,1,0,31,1,28,20,0,0,226.8535734612,383.8407789709894
2019-01-21,1,0,0,0,113,4,1002,510,5,142,8153.8574230264,9344.532425779507
2019-01-22,2,0,0,0,97,0,1195,693,5,115,9717.5266972412,15495.19741153262
2019-01-23,3,0,0,0,86,3,1179,565,1,164,9559.303877074599,11886.55506667957
2019-01-24,4,0,0,0,111,2,1118,652,3,149,9079.3832668427,12611.617249986346
2019-01-25,5,0,0,0,113,5,1194,606,0,109,9673.684525453,9833.605968716893
2019-01-26,6,1,1,0,17,1,49,11,0,0,396.9937535571,554.1769152167506
2019-01-27,7,1,1,0,22,1,34,14,0,0,275.4650534886,416.21326505414766
2019-01-28,1,0,0,0,92,1,1152,594,5,129,9369.144423711501,13752.223095859901
2019-01-29,2,0,0,0,112,5,1198,613,1,87,9713.240230494699,9818.816290033728
2019-01-30,3,0,0,0,93,3,1153,525,3,129,9362.9502336693,11489.55095746485
2019-01-31,4,0,0,0,106,2,1137,651,2,145,9226.1715685728,12764.81527860904
2019-02-01,5,0,0,0,115,1,1154,611,5,167,9385.3482503873,13953.502518242645
2019-02-02,6,1,1,0,19,1,36,20,0,0,291.6688801644,446.9834603765161
2019-02-03,7,1,1,0,17,1,29,20,0,0,234.9554867991,372.40262485187026
2019-02-04,1,0,0,0,112,0,1039,523,5,131,8453.6282165287,13402.103574214985
2019-02-05,2,0,1,0,20,0,4,0,0,0,32.4076533516,75.41742809520264
2019-02-06,3,0,0,0,107,2,1131,507,6,93,9206.152295305601,12220.231990728244
2019-02-07,4,0,0,0,93,3,1013,699,6,119,8250.1265214334,10729.44186653609
2019-02-08,5,0,0,0,119,1,1052,578,2,104,8537.5089348513,12657.58970666137
2019-02-09,6,1,1,0,28,0,40,14,0,0,324.076533516,523.14375985441
2019-02-10,7,1,1,0,29,1,25,17,0,0,202.5478334475,342.6178965251224
2019-02-11,1,0,0,1,93,2,1136,698,5,156,9239.5138103051,7201.519561875846
2019-02-12,2,0,0,0,81,3,1170,573,0,158,9479.2386053434,11804.51438814551
2019-02-13,3,0,0,0,94,5,1040,563,0,125,8425.989871416401,8727.591917750997
2019-02-14,4,0,1,0,29,0,2,0,0,0,16.2038266758,67.09181777571251
2019-02-15,5,0,0,0,101,5,1150,684,4,156,9345.792545345601,9857.765059109615
2019-02-16,6,1,1,0,16,0,22,14,0,0,178.24209343380002,304.3907066256125
2019-02-17,7,1,1,0,30,0,33,10,0,0,267.3631401507,438.39330568645175
2019-02-18,1,0,0,0,114,5,1151,684,6,87,9368.1905620636,9702.743777534673
2019-02-19,2,0,1,0,31,0,2,0,0,0,16.2038266758,70.18477606288211
2019-02-20,3,0,0,0,100,0,1015,672,3,165,8244.886193039,13575.723841073659
2019-02-21,4,0,0,0,109,1,1104,559,3,137,8965.9564801121,13217.533529862501
2019-02-22,5,0,0,0,101,3,1189,526,2,136,9647.4710621436,11823.029209836295
2019-02-23,6,1,1,0,24,0,48,13,0,0,388.8918402192,603.4361128985863
2019-02-24,7,1,1,0,24,0,27,16,0,0,218.7516601233,377.36718796066975
2019-02-25,1,0,0,0,88,5,1155,645,0,90,9357.7099052749,9584.506787290333
2019-02-26,2,0,0,0,103,3,1091,562,6,102,8882.0757617896,11011.469141165297
2019-02-27,3,0,0,0,104,1,1110,528,6,117,9036.0121152097,13147.059265267046
2019-02-28,4,0,0,0,91,1,1160,646,4,166,9426.8116787246,14059.858223277497
2019-03-01,5,0,1,0,15,1,5,0,0,0,40.5095666895,74.25995660911212
2019-03-02,6,1,1,0,16,0,29,13,0,0,234.9554867991,379.74701493825137
2019-03-03,7,1,1,0,15,0,44,19,0,0,356.48418686760004,560.0144803538033
2019-03-04,1,0,1,0,18,0,5,0,0,0,40.5095666895,83.4464311139097
2019-03-05,2,0,0,0,92,3,1047,669,5,83,8518.4435232319,10838.434992567125
2019-03-06,3,0,0,0,93,5,1052,527,5,113,8558.9530899214,8695.104108782612
2019-03-07,4,0,0,0,105,4,1148,613,7,140,9351.03287374,10681.710934079249
2019-03-08,5,0,0,0,82,1,1022,608,1,128,8287.303483024201,12431.352888749272
2019-03-09,6,1,1,0,17,0,50,13,0,0,405.095666895,614.854681505246
2019-03-10,7,1,1,0,28,0,48,11,0,0,388.8918402192,604.6271878159299
2019-03-11,1,0,0,0,101,5,1117,675,6,103,9092.725508575,9479.911817419226
2019-03-12,2,0,0,0,80,2,1136,628,1,97,9210.921603544799,12525.465737216873
2019-03-13,3,0,0,0,88,0,1046,553,2,153,8488.8974548239,13569.77363531678
2019-03-14,4,0,0,0,112,2,1095,688,4,162,8900.1873117611,12526.784717932313
2019-03-15,5,0,0,0,89,5,1173,598,5,144,9539.2846038074,9745.687833257798
2019-03-16,6,1,1,0,35,0,55,16,0,0,445.60523358449996,705.793375104649
2019-03-17,7,1,1,0,28,0,22,10,0,0,178.24209343380002,312.9587730346389
2019-03-18,1,0,0,0,108,1,1102,679,2,114,8942.6046017463,13430.505934369854
2019-03-19,2,0,0,0,86,3,1017,693,0,139,8239.645864644599,10776.280636774358
2019-03-20,3,0,1,0,33,1,4,0,0,0,32.4076533516,91.88402730257049
2019-03-21,4,0,1,0,26,1,3,0,0,0,24.3057400137,70.84611940640887
2019-03-22,5,0,0,0,107,3,1072,608,1,98,8692.3991499192,10949.69216437387
2019-03-23,6,1,1,0,18,1,38,12,0,0,307.8727068402,445.8827223870849
2019-03-24,7,1,1,0,18,0,27,10,0,0,218.7516601233,353.10378812817424
2019-03-25,1,0,0,0,117,1,1063,700,1,164,8619.4819298781,13231.374164732775
2019-03-26,2,0,0,0,103,0,1196,567,1,105,9697.0364038189,15163.831651823766
2019-03-27,3,0,0,0,119,4,1146,628,3,147,9306.236840304,10734.7652298337
2019-03-28,4,0,0,0,87,3,1098,570,1,127,8903.0488967046,11120.57267578006
2019-03-29,5,0,0,0,104,4,1017,510,7,106,8289.682226475,9350.477643699072
2019-03-30,6,1,1,0,31,1,33,11,0,0,267.3631401507,412.4267609698494
2019-03-31,7,1,1,0,25,0,38,15,0,0,307.8727068402,498.7578206404001
2019-04-01,1,0,0,0,112,4,1200,652,4,123,9750.888212240601,11125.594982353581
2019-04-02,2,0,0,0,96,5,1163,616,4,95,9451.1174187383,9600.614231724645
2019-04-03,3,0,0,0,118,4,1050,606,3,134,8528.453159865501,9924.601264312414
2019-04-04,4,0,0,0,103,2,1092,575,2,116,8861.5854683673,12073.255396617695
2019-04-05,5,0,0,0,99,1,1052,694,5,159,8558.9530899214,13072.716043776678
2019-04-06,6,1,1,0,23,0,41,14,0,0,332.17844685389997,526.5333254423628
2019-04-07,7,1,1,0,16,0,46,10,0,0,372.68801354339996,561.3280946526612
2019-04-08,1,0,0,0,88,3,1053,528,1,153,8538.4627964991,10709.866002507668
2019-04-09,2,0,0,0,107,4,1170,551,1,132,9486.3866570335,10657.923950036766
2019-04-10,3,0,0,0,105,3,1018,523,5,146,8283.4880364328,10420.977238045261
2019-04-11,4,0,0,0,83,2,1031,602,7,88,8403.1090132056,11479.034490192762
2019-04-12,5,0,0,0,118,0,1152,516,6,148,9376.2924754015,14699.192458793996
2019-04-13,6,1,1,0,15,0,33,13,0,0,267.3631401507,422.6883810181732
2019-04-14,7,1,1,0,26,1,53,12,0,0,429.40140690870004,611.4428639017839
2019-04-15,1,0,0,1,83,2,1196,642,7,90,9739.9247139592,7130.353698810167
2019-04-16,2,0,0,0,113,3,1085,683,0,120,8790.5759716219,11312.421051437972
2019-04-17,3,0,1,0,23,0,1,0,0,0,8.1019133379,46.69098160832706
2019-04-18,4,0,1,0,18,0,2,0,0,0,16.2038266758,50.08054719627972
2019-04-19,5,0,1,0,31,0,5,0,0,0,40.5095666895,103.5506599805121
2019-04-20,6,1,1,0,31,0,47,16,0,0,380.78992688129995,610.6317680832966
2019-04-21,7,1,1,0,34,0,20,13,0,0,162.038266758,307.48598776988774
2019-04-22,1,0,0,0,109,1,1062,611,7,118,8654.2683266805,12877.088850841965
2019-04-23,2,0,0,0,99,5,1064,679,7,86,8670.4721533563,9094.842865920597
2019-04-24,3,0,0,0,90,0,1124,638,1,104,9113.69864349,14517.557057751763
2019-04-25,4,0,0,0,86,0,1113,691,1,110,9024.5775967731,14537.629050756907
2019-04-26,5,0,0,0,102,0,1034,665,1,87,8384.526443079,13556.566142219723
2019-04-27,6,1,1,0,16,1,50,14,0,0,405.095666895,570.3352524497271
2019-04-28,7,1,1,0,28,0,57,16,0,0,461.8090602603,717.2119437113088
2019-04-29,1,0,0,0,113,3,1005,512,6,81,8185.3112147302,10123.374701773397
2019-04-30,2,0,0,0,110,5,1014,685,0,146,8215.3401246309,8942.899525215507
2019-05-01,3,0,1,0,33,0,5,0,0,0,40.5095666895,106.64361826768169
2019-05-02,4,0,0,0,95,0,1051,610,4,137,8543.7031248935,13740.280938700293
2019-05-03,5,0,0,0,98,1,1141,682,7,98,9294.3194803747,13790.06561636778
2019-05-04,6,1,1,0,32,1,30,17,0,0,243.057400137,398.3201034112168
2019-05-05,7,1,1,0,20,1,58,20,0,0,469.9109735982,673.2061251235974
2019-05-06,1,0,0,0,114,0,1078,668,5,148,8769.602836706801,14247.081553659127
2019-05-07,2,0,1,0,16,1,4,0,0,0,32.4076533516,65.5938818616289
2019-05-08,3,0,0,0,104,5,1196,529,2,139,9704.184455508901,9726.732636977316
2019-05-09,4,0,0,0,98,5,1067,575,6,160,8687.62984168,9051.027795867562
2019-05-10,5,0,0,0,117,0,1163,514,2,100,9436.8213153582,14675.072000658847
2019-05-11,6,1,1,0,15,0,60,19,0,0,486.114800274,737.9658612478297
2019-05-12,7,1,1,0,22,1,57,17,0,0,461.8090602603,658.5942670342056
2019-05-13,1,0,0,1,98,2,1033,507,2,146,8383.572581431199,6255.212584713764
2019-05-14,2,0,0,0,87,3,1114,626,4,135,9054.1236651812,11423.899760776098
2019-05-15,3,0,0,0,80,2,1014,686,3,154,8236.7842797011,11694.591621201283
2019-05-16,4,0,0,0,120,4,1081,501,0,125,8758.1683182703,9865.601593030644
2019-05-17,5,0,0,0,114,2,1155,607,2,169,9372.006008655,12899.701952011448
2019-05-18,6,1,1,0,20,1,51,14,0,0,413.1975802329,586.7337229151344
2019-05-19,7,1,1,0,16,1,58,17,0,0,469.9109735982,659.5279460637648
2019-05-20,1,0,0,0,103,1,1012,617,4,100,8227.7285047154,12315.934812724856
2019-05-21,2,0,0,0,100,0,1003,602,6,160,8169.107388054399,13261.43415095214
2019-05-22,3,0,0,0,101,5,1165,573,2,143,9453.025142034001,9638.981184836117
2019-05-23,4,0,0,0,116,3,1003,535,2,169,8140.5151812941,10396.766709202286
2019-05-24,5,0,0,0,105,0,1172,542,0,88,9495.442432019201,14789.051690104528
2019-05-25,6,1,1,0,22,1,51,14,0,0,413.1975802329,589.8266812023039
2019-05-26,7,1,1,0,23,1,47,15,0,0,380.78992688129995,553.0203656101146
2019-05-27,1,0,0,0,87,1,1001,642,2,97,8124.311354618299,12228.154848606684
2019-05-28,2,0,0,0,83,3,1086,696,0,127,8798.6778849598,11325.829097001715
